read1,read2,ns-diff
4235,4291,-117.601786
4326,4382,-117.601786
4235,4291,-117.601786
4347,4340,14.700223
4263,4242,44.100670
4368,4277,191.102902
4270,4291,-44.100670
4207,4263,-117.601786
4263,4263,0.000000
4235,4284,-102.901563
4242,4298,-117.601786
4207,4277,-147.002232
4263,4291,-58.800893
4228,4298,-147.002232
4256,4291,-73.501116
4200,4319,-249.903795
4284,4305,-44.100670
4228,4291,-132.302009
4557,4305,529.208036
4207,4298,-191.102902
4256,4389,-279.304241
4207,4312,-220.503348
4284,4326,-88.201339
4235,4284,-102.901563
4291,4312,-44.100670
4221,4375,-323.404911
4256,4270,-29.400446
4200,4319,-249.903795
4228,4389,-338.105134
4361,4312,102.901563
4277,4256,44.100670
4557,4228,690.910491
4291,4256,73.501116
4193,4291,-205.803125
4256,4417,-338.105134
4214,4256,-88.201339
4235,4277,-88.201339
4214,4305,-191.102902
4256,4284,-58.800893
4242,4291,-102.901563
4270,4410,-294.004464
4200,4298,-205.803125
4522,4291,485.107366
4228,4284,-117.601786
4571,4326,514.507813
4249,4347,-205.803125
4298,4277,44.100670
4522,4284,499.807590
4256,4263,-14.700223
4200,5026,-1734.626340
4214,4284,-147.002232
4235,4277,-88.201339
4473,4256,455.706920
4214,4312,-205.803125
4270,4256,29.400446
4221,4319,-205.803125
4298,4291,14.700223
4221,4417,-411.606250
4284,4298,-29.400446
4186,4263,-161.702455
4270,4396,-264.604018
4242,4277,-73.501116
4277,4298,-44.100670
4263,4284,-44.100670
4368,4291,161.702455
4235,4256,-44.100670
4235,4298,-132.302009
4214,4389,-367.505581
4298,4277,44.100670
4242,4319,-161.702455
4599,4305,617.409375
4200,4354,-323.404911
4263,4242,44.100670
4193,4235,-88.201339
4235,4305,-147.002232
4242,4277,-73.501116
4263,4291,-58.800893
4340,4284,117.601786
4249,4305,-117.601786
4340,4375,-73.501116
4312,4291,44.100670
4235,4312,-161.702455
4263,4284,-44.100670
4221,4284,-132.302009
4200,4319,-249.903795
4459,4305,323.404911
4284,4305,-44.100670
4221,4319,-205.803125
4277,4417,-294.004464
5327,4914,867.313170
4249,4312,-132.302009
4375,4389,-29.400446
4263,4291,-58.800893
4235,4312,-161.702455
4249,4270,-44.100670
4221,4214,14.700223
4249,4256,-14.700223
4305,4389,-176.402679
4284,4291,-14.700223
4242,4263,-44.100670
4368,4298,147.002232
4256,4305,-102.901563
4270,4326,-117.601786
4221,4284,-132.302009
4256,4305,-102.901563
4179,4298,-249.903795
4249,4277,-58.800893
4207,4270,-132.302009
4256,4263,-14.700223
4193,4340,-308.704688
4263,4284,-44.100670
4284,4277,14.700223
4368,4305,132.302009
4340,4375,-73.501116
4249,4942,-1455.322099
4585,4214,779.111831
4277,4382,-220.503348
4221,4270,-102.901563
4298,4305,-14.700223
4207,4305,-205.803125
4256,4270,-29.400446
4214,4256,-88.201339
4228,4277,-102.901563
4417,4319,205.803125
4277,4291,-29.400446
4333,4333,0.000000
4298,4284,29.400446
4263,4284,-44.100670
4270,4305,-73.501116
4221,4319,-205.803125
4494,4298,411.606250
4256,4270,-29.400446
4263,4403,-294.004464
4214,4333,-249.903795
4277,4291,-29.400446
4214,4305,-191.102902
4592,4305,602.709152
5019,4347,1411.221429
4270,4277,-14.700223
4214,4305,-191.102902
4270,4284,-29.400446
4326,4312,29.400446
4249,4347,-205.803125
4242,4298,-117.601786
4263,4319,-117.601786
4235,4417,-382.205804
4242,4354,-235.203572
4249,4277,-58.800893
4270,4284,-29.400446
4228,5089,-1808.127456
4256,4298,-88.201339
4207,4424,-455.706920
4277,4312,-73.501116
4214,4256,-88.201339
4263,4298,-73.501116
4228,4333,-220.503348
4242,4277,-73.501116
4214,4284,-147.002232
4284,4263,44.100670
4312,4228,176.402679
4270,4298,-58.800893
4179,4284,-220.503348
4284,4284,0.000000
4200,4368,-352.805357
4249,4298,-102.901563
4235,4298,-132.302009
4270,4298,-58.800893
4228,4312,-176.402679
4263,4291,-58.800893
4438,4305,279.304241
4256,4284,-58.800893
4249,4312,-132.302009
4284,4291,-14.700223
4235,4340,-220.503348
4249,4305,-117.601786
4193,4305,-235.203572
4242,4662,-882.013393
4249,4396,-308.704688
4256,4291,-73.501116
4347,4291,117.601786
4396,4305,191.102902
4242,4298,-117.601786
4270,4284,-29.400446
4214,4305,-191.102902
4270,4277,-14.700223
4193,4298,-220.503348
4263,4326,-132.302009
4228,4410,-382.205804
4256,4396,-294.004464
4214,4291,-161.702455
4263,4802,-1131.917188
4361,4319,88.201339
4382,4389,-14.700223
4193,4256,-132.302009
4256,4270,-29.400446
4235,4214,44.100670
4256,4270,-29.400446
4228,4340,-235.203572
4298,4270,58.800893
4235,4312,-161.702455
4256,4284,-58.800893
4207,4242,-73.501116
4249,4403,-323.404911
4298,4263,73.501116
4242,4298,-117.601786
4228,4298,-147.002232
4291,4319,-58.800893
4242,4291,-102.901563
4284,4263,44.100670
4186,4305,-249.903795
4263,4270,-14.700223
4228,4291,-132.302009
4242,4256,-29.400446
4186,4326,-294.004464
4256,4298,-88.201339
4172,4291,-249.903795
4256,4312,-117.601786
4221,4361,-294.004464
4375,4291,176.402679
4228,4291,-132.302009
20601,4270,34295.620776
4361,4417,-117.601786
4291,4242,102.901563
4788,4235,1161.317634
4396,4291,220.503348
4221,4312,-191.102902
4256,4277,-44.100670
4228,4298,-147.002232
4235,4382,-308.704688
4256,4326,-147.002232
4501,4298,426.306473
4228,4291,-132.302009
4249,4277,-58.800893
4249,4396,-308.704688
4501,4270,485.107366
4487,4242,514.507813
4277,4249,58.800893
4228,4319,-191.102902
4277,4263,29.400446
4193,4389,-411.606250
4298,4375,-161.702455
4256,4263,-14.700223
4228,4214,29.400446
4340,4326,29.400446
4235,4242,-14.700223
4221,4326,-220.503348
4291,4312,-44.100670
4207,4410,-426.306473
4249,4536,-602.709152
4193,4284,-191.102902
4291,4319,-58.800893
4333,4382,-102.901563
4235,4403,-352.805357
